FID,date,time,date_time,locations,outLat,outlong,inLat,InLong
3546,2023-07-10,11:32:00,2023-07-10 11:32,Sdeh Uziahu,31.758437,34.678194,31.4512,34.4003
3547,2023-10-20,12:04:00,2023-10-20 12:04,Sdeh Uziahu,31.758437,34.678194,31.4512,34.4003
3548,2023-10-17,19:29:00,2023-10-17 19:29,Sdeh Uziahu,31.758437,34.678194,31.4512,34.4003
3549,2023-10-17,19:00:00,2023-10-17 19:00,Sdeh Uziahu,31.758437,34.678194,31.4512,34.4003
3550,2023-10-16,21:03:00,2023-10-16 21:03,Sdeh Uziahu,31.758437,34.678194,31.4512,34.4003
3551,2023-10-16,11:41:00,2023-10-16 11:41,Sdeh Uziahu,31.758437,34.678194,31.4512,34.4003
3552,2023-10-14,20:42:00,2023-10-14 20:42,Sdeh Uziahu,31.758437,34.678194,31.4512,34.4003
3553,2023-10-13,22:00:00,2023-10-13 22:00,Sdeh Uziahu,31.758437,34.678194,31.4512,34.4003
3554,2023-07-10,20:00:00,2023-07-10 20:00,Sdeh Warburg,31.758437,34.678194,31.4512,34.4003
3555,2023-10-22,12:59:00,2023-10-22 12:59,Sdeh Yoav,31.758437,34.678194,31.4512,34.4003
876,2023-09-10,12:30:00,2023-09-10 12:30,Azrikam,31.751695,34.694818,31.4512,34.4003
877,2023-07-10,20:13:00,2023-07-10 20:13,Azrikam,31.751695,34.694818,31.4512,34.4003
878,2023-07-10,11:32:00,2023-07-10 11:32,Azrikam,31.751695,34.694818,31.4512,34.4003
879,2023-10-17,19:29:00,2023-10-17 19:29,Azrikam,31.751695,34.694818,31.4512,34.4003
880,2023-10-17,19:00:00,2023-10-17 19:00,Azrikam,31.751695,34.694818,31.4512,34.4003
881,2023-07-10,11:32:00,2023-07-10 11:32,Bar Giora,31.751695,34.694818,31.4512,34.4003
882,2023-07-10,21:45:00,2023-07-10 21:45,Bareket,31.751695,34.694818,31.4512,34.4003
883,2023-07-10,21:19:00,2023-07-10 21:19,Bareket,31.751695,34.694818,31.4512,34.4003
884,2023-10-26,22:01:00,2023-10-26 22:01,Bareket,31.751695,34.694818,31.4512,34.4003
885,2023-07-10,20:00:00,2023-07-10 20:00,Barkan,31.751695,34.694818,31.4512,34.4003
1146,2023-07-10,11:32:00,2023-07-10 11:32,Beit Shemesh,31.747041,34.988099,31.4512,34.4003
1147,2023-10-22,12:58:00,2023-10-22 12:58,Beit Shemesh,31.747041,34.988099,31.4512,34.4003
1148,2023-10-16,16:45:00,2023-10-16 16:45,Beit Shemesh,31.747041,34.988099,31.4512,34.4003
1149,2023-12-10,13:48:00,2023-12-10 13:48,Beit Shemesh,31.747041,34.988099,31.4512,34.4003
2685,2023-07-10,11:32:00,2023-07-10 11:32,Ness Harim,31.744192,35.059406,31.4512,34.4003
2686,2023-10-20,14:23:00,2023-10-20 14:23,Ness Harim,31.744192,35.059406,31.4512,34.4003
1347,2023-09-10,12:30:00,2023-09-10 12:30,Emunim,31.743885,34.674492,31.4512,34.4003
1348,2023-07-10,20:13:00,2023-07-10 20:13,Emunim,31.743885,34.674492,31.4512,34.4003
1349,2023-07-10,20:00:00,2023-07-10 20:00,Emunim,31.743885,34.674492,31.4512,34.4003
1350,2023-07-10,11:32:00,2023-07-10 11:32,Emunim,31.743885,34.674492,31.4512,34.4003
1351,2023-10-17,19:29:00,2023-10-17 19:29,Emunim,31.743885,34.674492,31.4512,34.4003
1352,2023-10-17,19:00:00,2023-10-17 19:00,Emunim,31.743885,34.674492,31.4512,34.4003
1353,2023-10-16,21:03:00,2023-10-16 21:03,Emunim,31.743885,34.674492,31.4512,34.4003
1354,2023-10-14,20:43:00,2023-10-14 20:43,Emunim,31.743885,34.674492,31.4512,34.4003
19,2023-07-10,20:02:00,2023-07-10 20:02,Achva,31.742893,34.767848,31.4512,34.4003
4078,2023-09-10,13:32:00,2023-09-10 13:32,Yinon,31.741832,34.780947,31.4512,34.4003
4079,2023-07-10,20:02:00,2023-07-10 20:02,Yinon,31.741832,34.780947,31.4512,34.4003
4080,2023-10-17,18:59:00,2023-10-17 18:59,Yinon,31.741832,34.780947,31.4512,34.4003
4081,2023-10-22,12:58:00,2023-10-22 12:58,Yish'i,31.741832,34.780947,31.4512,34.4003
4082,2023-09-10,18:56:00,2023-09-10 18:56,Yoshivia,31.741832,34.780947,31.4512,34.4003
4083,2023-08-10,20:01:00,2023-08-10 20:01,Yoshivia,31.741832,34.780947,31.4512,34.4003
4084,2023-08-10,19:43:00,2023-08-10 19:43,Yoshivia,31.741832,34.780947,31.4512,34.4003
4085,2023-07-10,17:07:00,2023-07-10 17:07,Yoshivia,31.741832,34.780947,31.4512,34.4003
4086,2023-07-10,17:01:00,2023-07-10 17:01,Yoshivia,31.741832,34.780947,31.4512,34.4003
4087,2023-07-10,16:17:00,2023-07-10 16:17,Yoshivia,31.741832,34.780947,31.4512,34.4003
4088,2023-07-10,15:25:00,2023-07-10 15:25,Yoshivia,31.741832,34.780947,31.4512,34.4003
4089,2023-07-10,13:56:00,2023-07-10 13:56,Yoshivia,31.741832,34.780947,31.4512,34.4003
4090,2023-07-10,13:49:00,2023-07-10 13:49,Yoshivia,31.741832,34.780947,31.4512,34.4003
4091,2023-07-10,12:12:00,2023-07-10 12:12,Yoshivia,31.741832,34.780947,31.4512,34.4003
4092,2023-10-26,16:00:00,2023-10-26 16:00,Yoshivia,31.741832,34.780947,31.4512,34.4003
4093,2023-10-22,17:00:00,2023-10-22 17:00,Yoshivia,31.741832,34.780947,31.4512,34.4003
3183,2023-07-10,20:02:00,2023-07-10 20:02,Orot,31.74018846,34.73529355,31.4512,34.4003
3184,2023-10-20,21:03:00,2023-10-20 21:03,Orot,31.74018846,34.73529355,31.4512,34.4003
3185,2023-10-17,18:59:00,2023-10-17 18:59,Orot,31.74018846,34.73529355,31.4512,34.4003
3186,2023-07-10,11:31:00,2023-07-10 11:31,Otzem,31.74018846,34.73529355,31.4512,34.4003
3187,2023-10-22,12:59:00,2023-10-22 12:59,Otzem,31.74018846,34.73529355,31.4512,34.4003
3099,2023-11-10,13:28:00,2023-11-10 13:28,Nitzan,31.737518,34.630804,31.4512,34.4003
3100,2023-09-10,12:30:00,2023-09-10 12:30,Nitzan,31.737518,34.630804,31.4512,34.4003
3101,2023-08-10,23:44:00,2023-08-10 23:44,Nitzan,31.737518,34.630804,31.4512,34.4003
3102,2023-07-10,20:00:00,2023-07-10 20:00,Nitzan,31.737518,34.630804,31.4512,34.4003
3103,2023-07-10,11:32:00,2023-07-10 11:32,Nitzan,31.737518,34.630804,31.4512,34.4003
3104,2023-10-25,21:59:00,2023-10-25 21:59,Nitzan,31.737518,34.630804,31.4512,34.4003
3105,2023-10-24,17:01:00,2023-10-24 17:01,Nitzan,31.737518,34.630804,31.4512,34.4003
3106,2023-10-24,14:09:00,2023-10-24 14:09,Nitzan,31.737518,34.630804,31.4512,34.4003
3107,2023-10-20,20:01:00,2023-10-20 20:01,Nitzan,31.737518,34.630804,31.4512,34.4003
3108,2023-10-20,12:03:00,2023-10-20 12:03,Nitzan,31.737518,34.630804,31.4512,34.4003
3109,2023-10-19,16:00:00,2023-10-19 16:00,Nitzan,31.737518,34.630804,31.4512,34.4003
3110,2023-10-17,19:28:00,2023-10-17 19:28,Nitzan,31.737518,34.630804,31.4512,34.4003
3111,2023-10-16,21:03:00,2023-10-16 21:03,Nitzan,31.737518,34.630804,31.4512,34.4003
3112,2023-10-16,11:41:00,2023-10-16 11:41,Nitzan,31.737518,34.630804,31.4512,34.4003
3113,2023-10-14,20:42:00,2023-10-14 20:42,Nitzan,31.737518,34.630804,31.4512,34.4003
3114,2023-10-13,14:00:00,2023-10-13 14:00,Nitzan,31.737518,34.630804,31.4512,34.4003
1001,2023-07-10,20:02:00,2023-07-10 20:02,Be'er Tuvia,31.737127,34.72557,31.4512,34.4003
1002,2023-10-20,21:03:00,2023-10-20 21:03,Be'er Tuvia,31.737127,34.72557,31.4512,34.4003
1003,2023-10-17,19:00:00,2023-10-17 19:00,Be'er Tuvia,31.737127,34.72557,31.4512,34.4003
1401,2023-09-10,12:30:00,2023-09-10 12:30,Ezer,31.73686908,34.6713657,31.4512,34.4003
1402,2023-07-10,20:00:00,2023-07-10 20:00,Ezer,31.73686908,34.6713657,31.4512,34.4003
1403,2023-07-10,11:32:00,2023-07-10 11:32,Ezer,31.73686908,34.6713657,31.4512,34.4003
1404,2023-10-16,21:03:00,2023-10-16 21:03,Ezer,31.73686908,34.6713657,31.4512,34.4003
1405,2023-10-14,20:43:00,2023-10-14 20:43,Ezer,31.73686908,34.6713657,31.4512,34.4003
1074,2023-11-10,13:28:00,2023-11-10 13:28,Beit Ezra,31.736402,34.657514,31.4512,34.4003
1075,2023-09-10,12:30:00,2023-09-10 12:30,Beit Ezra,31.736402,34.657514,31.4512,34.4003
1076,2023-08-10,23:44:00,2023-08-10 23:44,Beit Ezra,31.736402,34.657514,31.4512,34.4003
1077,2023-07-10,20:00:00,2023-07-10 20:00,Beit Ezra,31.736402,34.657514,31.4512,34.4003
1078,2023-07-10,11:32:00,2023-07-10 11:32,Beit Ezra,31.736402,34.657514,31.4512,34.4003
1079,2023-10-20,20:01:00,2023-10-20 20:01,Beit Ezra,31.736402,34.657514,31.4512,34.4003
1080,2023-10-20,12:03:00,2023-10-20 12:03,Beit Ezra,31.736402,34.657514,31.4512,34.4003
1081,2023-10-17,19:28:00,2023-10-17 19:28,Beit Ezra,31.736402,34.657514,31.4512,34.4003
1082,2023-10-16,21:03:00,2023-10-16 21:03,Beit Ezra,31.736402,34.657514,31.4512,34.4003
1083,2023-10-16,11:41:00,2023-10-16 11:41,Beit Ezra,31.736402,34.657514,31.4512,34.4003
1084,2023-10-14,20:43:00,2023-10-14 20:43,Beit Ezra,31.736402,34.657514,31.4512,34.4003
4094,2023-07-10,11:32:00,2023-07-10 11:32,Zanoah,31.733813,34.999369,31.4512,34.4003
4095,2023-10-22,12:58:00,2023-10-22 12:58,Zanoah,31.733813,34.999369,31.4512,34.4003
4096,2023-12-10,13:48:00,2023-12-10 13:48,Zanoah,31.733813,34.999369,31.4512,34.4003
97,2023-07-10,20:02:00,2023-07-10 20:02,Arugot,31.732798,34.77624,31.4512,34.4003
98,2023-10-17,18:59:00,2023-10-17 18:59,Arugot,31.732798,34.77624,31.4512,34.4003
99,2023-09-10,12:30:00,2023-09-10 12:30,Ashdod -  Ashdod - Zain,31.732798,34.77624,31.4512,34.4003
100,2023-10-20,21:03:00,2023-10-20 21:03,Ashdod -  Ashdod - Zain,31.732798,34.77624,31.4512,34.4003
101,2023-10-17,19:28:00,2023-10-17 19:28,Ashdod -  Ashdod - Zain,31.732798,34.77624,31.4512,34.4003
102,2023-10-16,13:32:00,2023-10-16 13:32,Ashdod -  Ashdod - Zain,31.732798,34.77624,31.4512,34.4003
103,2023-10-13,21:59:00,2023-10-13 21:59,Ashdod -  Ashdod - Zain,31.732798,34.77624,31.4512,34.4003
104,2023-10-13,21:03:00,2023-10-13 21:03,Ashdod -  Ashdod - Zain,31.732798,34.77624,31.4512,34.4003
105,2023-12-10,17:30:00,2023-12-10 17:30,Ashdod -  Ashdod - Zain,31.732798,34.77624,31.4512,34.4003
106,2023-12-10,16:28:00,2023-12-10 16:28,Ashdod -  Ashdod - Zain,31.732798,34.77624,31.4512,34.4003
107,2023-07-10,20:13:00,2023-07-10 20:13,Ashdod -  Tet,31.732798,34.77624,31.4512,34.4003
108,2023-07-10,20:00:00,2023-07-10 20:00,Ashdod -  Tet,31.732798,34.77624,31.4512,34.4003
109,2023-07-10,11:32:00,2023-07-10 11:32,Ashdod -  Tet,31.732798,34.77624,31.4512,34.4003
110,2023-10-26,16:01:00,2023-10-26 16:01,Ashdod -  Tet,31.732798,34.77624,31.4512,34.4003
111,2023-10-24,17:01:00,2023-10-24 17:01,Ashdod -  Tet,31.732798,34.77624,31.4512,34.4003
112,2023-10-17,19:00:00,2023-10-17 19:00,Ashdod -  Tet,31.732798,34.77624,31.4512,34.4003
113,2023-10-16,21:02:00,2023-10-16 21:02,Ashdod -  Tet,31.732798,34.77624,31.4512,34.4003
114,2023-10-16,11:41:00,2023-10-16 11:41,Ashdod -  Tet,31.732798,34.77624,31.4512,34.4003
115,2023-10-14,20:42:00,2023-10-14 20:42,Ashdod -  Tet,31.732798,34.77624,31.4512,34.4003
116,2023-10-13,21:59:00,2023-10-13 21:59,Ashdod -  Tet,31.732798,34.77624,31.4512,34.4003
117,2023-07-10,20:13:00,2023-07-10 20:13,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
118,2023-07-10,20:00:00,2023-07-10 20:00,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
119,2023-07-10,11:32:00,2023-07-10 11:32,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
120,2023-10-26,16:01:00,2023-10-26 16:01,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
121,2023-10-25,21:58:00,2023-10-25 21:58,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
122,2023-10-24,17:01:00,2023-10-24 17:01,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
123,2023-10-24,14:09:00,2023-10-24 14:09,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
124,2023-10-20,21:03:00,2023-10-20 21:03,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
125,2023-10-20,12:03:00,2023-10-20 12:03,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
126,2023-10-17,19:28:00,2023-10-17 19:28,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
127,2023-10-17,19:00:00,2023-10-17 19:00,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
128,2023-10-16,21:02:00,2023-10-16 21:02,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
129,2023-10-16,13:32:00,2023-10-16 13:32,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
130,2023-10-16,11:41:00,2023-10-16 11:41,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
131,2023-10-14,20:42:00,2023-10-14 20:42,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
132,2023-10-13,21:59:00,2023-10-13 21:59,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
133,2023-10-13,21:03:00,2023-10-13 21:03,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
134,2023-12-10,17:30:00,2023-12-10 17:30,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
135,2023-12-10,16:28:00,2023-12-10 16:28,Ashdod -  Tet Zain,31.732798,34.77624,31.4512,34.4003
136,2023-07-10,20:13:00,2023-07-10 20:13,Ashdod -  Yod Dalet,31.732798,34.77624,31.4512,34.4003
137,2023-07-10,20:00:00,2023-07-10 20:00,Ashdod -  Yod Dalet,31.732798,34.77624,31.4512,34.4003
138,2023-07-10,11:32:00,2023-07-10 11:32,Ashdod -  Yod Dalet,31.732798,34.77624,31.4512,34.4003
139,2023-10-26,16:01:00,2023-10-26 16:01,Ashdod -  Yod Dalet,31.732798,34.77624,31.4512,34.4003
140,2023-10-24,17:01:00,2023-10-24 17:01,Ashdod -  Yod Dalet,31.732798,34.77624,31.4512,34.4003
141,2023-10-17,19:00:00,2023-10-17 19:00,Ashdod -  Yod Dalet,31.732798,34.77624,31.4512,34.4003
142,2023-10-16,21:02:00,2023-10-16 21:02,Ashdod -  Yod Dalet,31.732798,34.77624,31.4512,34.4003
143,2023-10-16,11:41:00,2023-10-16 11:41,Ashdod -  Yod Dalet,31.732798,34.77624,31.4512,34.4003
144,2023-10-14,20:42:00,2023-10-14 20:42,Ashdod -  Yod Dalet,31.732798,34.77624,31.4512,34.4003
145,2023-10-13,21:59:00,2023-10-13 21:59,Ashdod -  Yod Dalet,31.732798,34.77624,31.4512,34.4003
146,2023-11-10,18:01:00,2023-11-10 18:01,Ashdod -  Yod Gimmel,31.732798,34.77624,31.4512,34.4003
147,2023-07-10,20:13:00,2023-07-10 20:13,Ashdod -  Yod Gimmel,31.732798,34.77624,31.4512,34.4003
148,2023-07-10,20:00:00,2023-07-10 20:00,Ashdod -  Yod Gimmel,31.732798,34.77624,31.4512,34.4003
149,2023-07-10,11:32:00,2023-07-10 11:32,Ashdod -  Yod Gimmel,31.732798,34.77624,31.4512,34.4003
150,2023-10-26,16:01:00,2023-10-26 16:01,Ashdod -  Yod Gimmel,31.732798,34.77624,31.4512,34.4003
151,2023-10-24,17:01:00,2023-10-24 17:01,Ashdod -  Yod Gimmel,31.732798,34.77624,31.4512,34.4003
152,2023-10-17,19:00:00,2023-10-17 19:00,Ashdod -  Yod Gimmel,31.732798,34.77624,31.4512,34.4003
153,2023-10-16,21:02:00,2023-10-16 21:02,Ashdod -  Yod Gimmel,31.732798,34.77624,31.4512,34.4003
154,2023-10-16,11:41:00,2023-10-16 11:41,Ashdod -  Yod Gimmel,31.732798,34.77624,31.4512,34.4003
155,2023-10-14,20:42:00,2023-10-14 20:42,Ashdod -  Yod Gimmel,31.732798,34.77624,31.4512,34.4003
156,2023-10-13,21:59:00,2023-10-13 21:59,Ashdod -  Yod Gimmel,31.732798,34.77624,31.4512,34.4003
2188,2023-07-10,20:02:00,2023-07-10 20:02,Kiryat Malachi,31.730202,34.746996,31.4512,34.4003
2189,2023-10-17,19:00:00,2023-10-17 19:00,Kiryat Malachi,31.730202,34.746996,31.4512,34.4003
1778,2023-11-10,16:15:00,2023-11-10 16:15,Industrial area Be'er Tovia,31.7234649,34.7513313,31.4512,34.4003
1779,2023-07-10,20:02:00,2023-07-10 20:02,Industrial area Be'er Tovia,31.7234649,34.7513313,31.4512,34.4003
1780,2023-10-17,19:00:00,2023-10-17 19:00,Industrial area Be'er Tovia,31.7234649,34.7513313,31.4512,34.4003
1781,2023-07-10,21:45:00,2023-07-10 21:45,Industrial area Hevel Modi'in,31.7234649,34.7513313,31.4512,34.4003
1782,2023-07-10,21:19:00,2023-07-10 21:19,Industrial area Hevel Modi'in,31.7234649,34.7513313,31.4512,34.4003
1783,2023-10-26,22:01:00,2023-10-26 22:01,Industrial area Hevel Modi'in,31.7234649,34.7513313,31.4512,34.4003
1784,2023-10-22,12:59:00,2023-10-22 12:59,Industrial area Kiryat Gat,31.7234649,34.7513313,31.4512,34.4003
1654,2023-09-10,16:59:00,2023-09-10 16:59,Har Gilo,31.722058,35.171491,31.4512,34.4003
1655,2023-07-10,11:32:00,2023-07-10 11:32,Har Gilo,31.722058,35.171491,31.4512,34.4003
1656,2023-10-16,16:46:00,2023-10-16 16:46,Har Gilo,31.722058,35.171491,31.4512,34.4003
3868,2023-11-10,16:15:00,2023-11-10 16:15,Timorimg Industrial Zone,31.72174743,34.76104384,31.4512,34.4003
3869,2023-10-17,18:59:00,2023-10-17 18:59,Timorimg Industrial Zone,31.72174743,34.76104384,31.4512,34.4003
3647,2023-10-22,12:59:00,2023-10-22 12:59,Sdot Micha,31.721354,34.920683,31.4512,34.4003
3648,2023-12-10,13:49:00,2023-12-10 13:49,Sdot Micha,31.721354,34.920683,31.4512,34.4003
2170,2023-11-10,16:15:00,2023-11-10 16:15,Kfar Warburg,31.718747,34.72868,31.4512,34.4003
2171,2023-07-10,20:02:00,2023-07-10 20:02,Kfar Warburg,31.718747,34.72868,31.4512,34.4003
2172,2023-10-17,19:00:00,2023-10-17 19:00,Kfar Warburg,31.718747,34.72868,31.4512,34.4003
3115,2023-11-10,13:28:00,2023-11-10 13:28,Nitzanim,31.717845,34.634636,31.4512,34.4003
3116,2023-09-10,12:30:00,2023-09-10 12:30,Nitzanim,31.717845,34.634636,31.4512,34.4003
3117,2023-08-10,23:44:00,2023-08-10 23:44,Nitzanim,31.717845,34.634636,31.4512,34.4003
3118,2023-07-10,20:00:00,2023-07-10 20:00,Nitzanim,31.717845,34.634636,31.4512,34.4003
3119,2023-10-20,20:01:00,2023-10-20 20:01,Nitzanim,31.717845,34.634636,31.4512,34.4003
3120,2023-07-10,20:02:00,2023-07-10 20:02,Noam,31.717845,34.634636,31.4512,34.4003
3866,2023-11-10,16:15:00,2023-11-10 16:15,Timorim,31.716336,34.761356,31.4512,34.4003
3867,2023-10-17,19:00:00,2023-10-17 19:00,Timorim,31.716336,34.761356,31.4512,34.4003
837,2023-11-10,16:15:00,2023-11-10 16:15,Avigdor,31.7113127,34.74454689,31.4512,34.4003
838,2023-10-17,19:00:00,2023-10-17 19:00,Avigdor,31.7113127,34.74454689,31.4512,34.4003
4105,2023-10-22,12:59:00,2023-10-22 12:59,Zekharia,31.708812,34.944708,31.4512,34.4003
4106,2023-12-10,13:50:00,2023-12-10 13:50,Zekharia,31.708812,34.944708,31.4512,34.4003
556,2023-11-10,16:10:00,2023-11-10 16:10,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
557,2023-11-10,14:08:00,2023-11-10 14:08,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
558,2023-11-10,13:34:00,2023-11-10 13:34,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
559,2023-11-10,13:24:00,2023-11-10 13:24,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
560,2023-11-10,12:12:00,2023-11-10 12:12,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
561,2023-10-10,21:00:00,2023-10-10 21:00,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
562,2023-10-10,19:29:00,2023-10-10 19:29,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
563,2023-10-10,19:00:00,2023-10-10 19:00,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
564,2023-10-10,18:29:00,2023-10-10 18:29,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
565,2023-10-10,17:30:00,2023-10-10 17:30,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
566,2023-10-10,17:18:00,2023-10-10 17:18,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
567,2023-10-10,17:12:00,2023-10-10 17:12,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
568,2023-10-10,17:07:00,2023-10-10 17:07,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
569,2023-10-10,16:59:00,2023-10-10 16:59,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
570,2023-09-10,18:46:00,2023-09-10 18:46,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
571,2023-09-10,16:29:00,2023-09-10 16:29,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
572,2023-09-10,12:28:00,2023-09-10 12:28,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
573,2023-09-10,00:38:00,2023-09-10 0:38,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
574,2023-09-10,00:08:00,2023-09-10 0:08,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
575,2023-08-10,23:44:00,2023-08-10 23:44,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
576,2023-08-10,03:42:00,2023-08-10 3:42,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
577,2023-08-10,02:35:00,2023-08-10 2:35,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
578,2023-08-10,02:27:00,2023-08-10 2:27,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
579,2023-08-10,02:15:00,2023-08-10 2:15,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
580,2023-07-10,20:00:00,2023-07-10 20:00,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
581,2023-07-10,15:10:00,2023-07-10 15:10,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
582,2023-07-10,12:05:00,2023-07-10 12:05,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
583,2023-07-10,11:32:00,2023-07-10 11:32,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
584,2023-10-26,16:14:00,2023-10-26 16:14,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
585,2023-10-26,16:00:00,2023-10-26 16:00,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
586,2023-10-23,11:30:00,2023-10-23 11:30,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
587,2023-10-21,19:56:00,2023-10-21 19:56,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
588,2023-10-20,22:00:00,2023-10-20 22:00,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
589,2023-10-20,20:00:00,2023-10-20 20:00,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
590,2023-10-20,12:02:00,2023-10-20 12:02,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
591,2023-10-19,21:00:00,2023-10-19 21:00,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
592,2023-10-17,20:01:00,2023-10-17 20:01,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
593,2023-10-17,14:16:00,2023-10-17 14:16,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
594,2023-10-16,18:01:00,2023-10-16 18:01,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
595,2023-10-15,17:59:00,2023-10-15 17:59,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
596,2023-10-14,21:23:00,2023-10-14 21:23,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
597,2023-10-14,21:23:00,2023-10-14 21:23,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
598,2023-10-14,20:58:00,2023-10-14 20:58,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
599,2023-10-14,20:42:00,2023-10-14 20:42,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
600,2023-10-14,17:01:00,2023-10-14 17:01,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
601,2023-10-14,16:04:00,2023-10-14 16:04,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
602,2023-10-14,12:30:00,2023-10-14 12:30,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
603,2023-10-14,11:30:00,2023-10-14 11:30,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
604,2023-10-13,14:00:00,2023-10-13 14:00,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
605,2023-10-13,13:20:00,2023-10-13 13:20,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
606,2023-10-13,12:18:00,2023-10-13 12:18,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
607,2023-10-13,12:05:00,2023-10-13 12:05,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
608,2023-10-13,11:28:00,2023-10-13 11:28,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
609,2023-12-10,18:30:00,2023-12-10 18:30,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
610,2023-12-10,17:48:00,2023-12-10 17:48,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
611,2023-12-10,17:30:00,2023-12-10 17:30,Ashkelon - North,31.7055297,34.6207793,31.4512,34.4003
2370,2023-07-10,20:02:00,2023-07-10 20:02,Masuot Itzhak,31.70261,34.689968,31.4512,34.4003
2371,2023-10-17,18:59:00,2023-10-17 18:59,Masuot Itzhak,31.70261,34.689968,31.4512,34.4003
2372,2023-09-10,17:01:00,2023-09-10 17:01,Mata,31.70261,34.689968,31.4512,34.4003
2373,2023-07-10,11:32:00,2023-07-10 11:32,Mata,31.70261,34.689968,31.4512,34.4003
1164,2023-09-10,16:59:00,2023-09-10 16:59,Beitar Illit,31.7010023,35.1119254,31.4512,34.4003
1165,2023-07-10,11:32:00,2023-07-10 11:32,Beitar Illit,31.7010023,35.1119254,31.4512,34.4003
